logs_rte/dct6_50_lr25_s789_bs32,accuracy52.7
logs_mrpc/dct6_50_lr15_s666_bs32,accuracy81.6
logs_rte/dct6_50_lr25_s789_bs32,accuracy57.8
logs_mrpc/dct6_50_lr15_s666_bs32,accuracy85.8
logs_rte/dct6_50_lr25_s789_bs32,accuracy60.6
logs_mrpc/dct6_50_lr15_s666_bs32,accuracy86.5
logs_rte/dct6_50_lr25_s789_bs32,accuracy63.9
logs_mrpc/dct6_50_lr15_s666_bs32,accuracy86.5
logs_rte/dct6_50_lr25_s789_bs32,accuracy64.3
logs_mrpc/dct6_50_lr15_s666_bs32,accuracy86.5
logs_rte/dct6_50_lr25_s789_bs32,accuracy65.7
logs_mrpc/dct6_50_lr15_s666_bs32,accuracy87.7
logs_rte/dct6_50_lr25_s789_bs32,accuracy65.7
logs_mrpc/dct6_50_lr15_s666_bs32,accuracy87.7
logs_rte/dct6_50_lr25_s789_bs32,accuracy67.1
logs_mrpc/dct6_50_lr15_s666_bs32,accuracy87.7
logs_mrpc/dct6_50_lr15_s666_bs32,accuracy87.7
logs_rte/dct6_50_lr25_s789_bs32,accuracy67.1
logs_mrpc/dct6_50_lr25_s666_bs32,accuracy84.6
logs_rte/dct6_50_lr25_s123_bs32,accuracy56.3
logs_mrpc/dct6_50_lr25_s666_bs32,accuracy85.0
logs_rte/dct6_50_lr25_s123_bs32,accuracy58.1
logs_mrpc/dct6_50_lr25_s666_bs32,accuracy85.5
logs_rte/dct6_50_lr25_s123_bs32,accuracy65.0
logs_mrpc/dct6_50_lr25_s666_bs32,accuracy87.5
logs_rte/dct6_50_lr25_s123_bs32,accuracy65.0
logs_mrpc/dct6_50_lr25_s666_bs32,accuracy87.5
logs_rte/dct6_50_lr25_s123_bs32,accuracy65.0
logs_mrpc/dct6_50_lr25_s666_bs32,accuracy87.5
logs_sst2/dct6_50_lr15_s666_bs32,accuracy92.2
logs_rte/dct6_50_lr25_s123_bs32,accuracy65.0
logs_mrpc/dct6_50_lr25_s666_bs32,accuracy87.5
logs_rte/dct6_50_lr25_s123_bs32,accuracy67.5
logs_mrpc/dct6_50_lr25_s666_bs32,accuracy87.5
logs_mrpc/dct6_50_lr25_s666_bs32,accuracy87.7
logs_rte/dct6_50_lr25_s123_bs32,accuracy67.5
logs_rte/dct6_50_lr25_s123_bs32,accuracy67.5
