logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 92.2
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 93.2
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 92.1
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 92.5
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 92.5
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 92.9
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 93.3
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 93.5
logs_sst2/dct6_50_lr25_s926_bs16,accuracy: 92.9
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 93.5
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 93.5
logs_sst2/dct6_50_lr25_s926_bs16,accuracy: 92.9
logs_sst2/dct3_50_lr15_s926_bs32,accuracy: 93.5
logs_sst2/dct6_50_lr25_s926_bs16,accuracy: 92.9
logs_sst2/dct3_50_lr25_s926_bs32,accuracy: 91.9
logs_sst2/dct3_50_lr25_s926_bs32,accuracy: 92.0
logs_sst2/dct6_50_lr25_s926_bs16,accuracy: 92.9
logs_sst2/dct6_50_lr25_s926_bs16,accuracy: 92.9
logs_sst2/dct3_50_lr25_s926_bs32,accuracy: 92.3
logs_sst2/dct3_50_lr25_s926_bs32,accuracy: 92.3
logs_sst2/dct3_50_lr25_s926_bs32,accuracy: 92.3
logs_qnli/dct3_50_lr15_s926_bs32,accuracy: 90.2
logs_sst2/dct3_50_lr25_s926_bs32,accuracy: 92.3
logs_sst2/dct6_50_lr35_s926_bs16,accuracy: 91.5
logs_sst2/dct3_50_lr25_s926_bs32,accuracy: 92.3
logs_qnli/dct3_50_lr15_s926_bs32,accuracy: 90.6
logs_sst2/dct3_50_lr25_s926_bs32,accuracy: 92.3
logs_sst2/dct6_50_lr35_s926_bs16,accuracy: 91.5
logs_sst2/dct3_50_lr25_s926_bs32,accuracy: 92.3
logs_qnli/dct3_50_lr15_s926_bs32,accuracy: 91.1
logs_sst2/dct6_50_lr35_s926_bs16,accuracy: 92.1
logs_sst2/dct3_50_lr35_s926_bs32,accuracy: 92.0
logs_qnli/dct3_50_lr15_s926_bs32,accuracy: 91.1
logs_sst2/dct3_50_lr35_s926_bs32,accuracy: 92.0
logs_sst2/dct6_50_lr35_s926_bs16,accuracy: 92.1
logs_sst2/dct6_50_lr35_s926_bs16,accuracy: 92.1
logs_sst2/dct3_50_lr35_s926_bs32,accuracy: 92.0
logs_qnli/dct3_50_lr15_s926_bs32,accuracy: 91.3
logs_sst2/dct3_50_lr35_s926_bs32,accuracy: 93.0
logs_qnli/dct3_50_lr15_s926_bs32,accuracy: 91.3
logs_sst2/dct3_50_lr35_s926_bs32,accuracy: 93.0
logs_sst2/dct3_50_lr35_s926_bs32,accuracy: 93.0
logs_qnli/dct6_50_lr15_s926_bs32,accuracy: 90.2
logs_qnli/dct3_50_lr15_s926_bs32,accuracy: 91.3
logs_sst2/dct3_50_lr35_s926_bs32,accuracy: 93.0
logs_sst2/dct3_50_lr35_s926_bs32,accuracy: 93.0
logs_qnli/dct6_50_lr15_s926_bs32,accuracy: 90.6
logs_mnli/dct6_50_lr25_s926_bs32,accuracy: 86.1
logs_qnli/dct3_50_lr15_s926_bs32,accuracy: 91.3
logs_sst2/dct3_50_lr35_s926_bs32,accuracy: 93.0
logs_qnli/dct6_50_lr15_s926_bs32,accuracy: 91.1
logs_qnli/dct3_50_lr15_s926_bs32,accuracy: 91.3
logs_mnli/dct6_50_lr25_s926_bs32,accuracy: 86.3
logs_qnli/dct6_50_lr15_s926_bs32,accuracy: 91.1
logs_sst2/dct3_50_lr15_s926_bs16,accuracy: 92.7
logs_qnli/dct6_50_lr15_s926_bs32,accuracy: 91.3
logs_qnli/dct3_50_lr25_s926_bs32,accuracy: 90.2
logs_qqp/dct6_50_lr25_s926_bs32,accuracy: 87.4
logs_mnli/dct6_50_lr25_s926_bs32,accuracy: 86.8
logs_sst2/dct3_50_lr15_s926_bs16,accuracy: 92.8
logs_qnli/dct6_50_lr15_s926_bs32,accuracy: 91.3
logs_qnli/dct3_50_lr25_s926_bs32,accuracy: 90.2
logs_sst2/dct3_50_lr15_s926_bs16,accuracy: 93.1
logs_qnli/dct6_50_lr15_s926_bs32,accuracy: 91.3
logs_mnli/dct6_50_lr25_s926_bs32,accuracy: 86.8
logs_qnli/dct3_50_lr25_s926_bs32,accuracy: 90.8
logs_qqp/dct6_50_lr25_s926_bs32,accuracy: 89.0
logs_sst2/dct3_50_lr15_s926_bs16,accuracy: 93.1
logs_sst2/dct3_50_lr15_s926_bs16,accuracy: 93.1
logs_qnli/dct6_50_lr15_s926_bs32,accuracy: 91.3
logs_qnli/dct3_50_lr25_s926_bs32,accuracy: 90.8
logs_mnli/dct6_50_lr25_s926_bs32,accuracy: 86.8
logs_qnli/dct6_50_lr15_s926_bs32,accuracy: 91.3
logs_qnli/dct3_50_lr25_s926_bs32,accuracy: 91.1
logs_qqp/dct6_50_lr25_s926_bs32,accuracy: 89.8
logs_sst2/dct3_50_lr25_s926_bs16,accuracy: 92.9
logs_qnli/dct3_50_lr25_s926_bs32,accuracy: 91.2
logs_mnli/dct6_50_lr25_s926_bs32,accuracy: 86.8
logs_qnli/dct6_50_lr25_s926_bs32,accuracy: 90.2
logs_sst2/dct3_50_lr25_s926_bs16,accuracy: 92.9
logs_qnli/dct3_50_lr25_s926_bs32,accuracy: 91.2
logs_qnli/dct6_50_lr25_s926_bs32,accuracy: 90.2
logs_qqp/dct6_50_lr25_s926_bs32,accuracy: 90.0
logs_sst2/dct3_50_lr25_s926_bs16,accuracy: 92.9
logs_qnli/dct3_50_lr25_s926_bs32,accuracy: 91.2
logs_mnli/dct6_50_lr25_s926_bs32,accuracy: 86.8
logs_qnli/dct6_50_lr25_s926_bs32,accuracy: 90.8
logs_sst2/dct3_50_lr25_s926_bs16,accuracy: 92.9
logs_qnli/dct3_50_lr25_s926_bs32,accuracy: 91.2
logs_sst2/dct3_50_lr25_s926_bs16,accuracy: 92.9
logs_qnli/dct6_50_lr25_s926_bs32,accuracy: 90.8
logs_mnli/dct6_50_lr25_s926_bs32,accuracy: 86.8
logs_qqp/dct2_50_lr25_s926_bs32,accuracy: 87.4
logs_qqp/dct6_50_lr25_s926_bs32,accuracy: 90.1
logs_qnli/dct6_50_lr25_s926_bs32,accuracy: 91.1
logs_qnli/dct3_50_lr35_s926_bs32,accuracy: 90.0
logs_sst2/dct3_50_lr35_s926_bs16,accuracy: 91.5
logs_mnli/dct6_50_lr25_s926_bs32,accuracy: 86.8
logs_qnli/dct6_50_lr25_s926_bs32,accuracy: 91.2
logs_qnli/dct3_50_lr35_s926_bs32,accuracy: 90.0
logs_qqp/dct2_50_lr25_s926_bs32,accuracy: 89.0
logs_qqp/dct6_50_lr25_s926_bs32,accuracy: 90.3
